cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Missouri,10/30/2020,Donald Trump,6/10/2020,6/11/2020,Remington Research Group,1152,lv,.8508527,0,51,50.75329,52.34611,"",66795,124634
2020,Missouri,10/30/2020,Donald Trump,5/26/2020,5/27/2020,We Ask America,500,lv,.6439854,0,48,48.71764,49.78165,"",66555,124033
2020,Missouri,10/30/2020,Donald Trump,2/26/2020,2/27/2020,Remington Research Group,1050,lv,.8600931,0,52,51.75346,50.56107,"",64628,119297
2020,Missouri,10/30/2020,Donald Trump,1/20/2020,1/22/2020,American Viewpoint,1200,lv,1.13492,0,50,49.02253,47.9562,"",63390,116342
2020,Mississippi,10/30/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,2116,lv,.4561714,.3966708,62,58.70395,58.88464,T,72267,135607
2020,Mississippi,10/30/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,1900,lv,.0146587,.0126192,62,58.70395,58.90416,T,72113,135240
2020,Mississippi,10/30/2020,Donald Trump,10/23/2020,10/26/2020,Civiqs,507,lv,.683107,.683107,55,54.59087,54.61269,"",72041,135051
2020,Mississippi,10/30/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,1725,lv,.026964,.0220401,62,58.70395,58.98053,T,72003,135006
2020,Mississippi,10/30/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,1705,lv,.0133744,.0108158,62,58.70395,58.99431,T,71918,134832
2020,Mississippi,10/30/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,1674,lv,.0131862,.0105489,62,58.70395,59.00518,T,71851,134697
2020,Mississippi,10/30/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,1612,lv,.0129415,.009903,61,57.68666,58.01568,T,71790,134566
2020,Mississippi,10/30/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,1541,lv,.0124378,.0094095,61,57.68666,58.01942,T,71707,134367
2020,Mississippi,10/30/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,1495,lv,.0121381,.0090772,61,57.68666,58.02342,T,71594,134142
2020,Mississippi,10/30/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,1442,lv,.0117837,.0087097,60,56.67118,57.01257,T,71492,133930
2020,Mississippi,10/30/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,1404,lv,.011554,.0084395,60,56.67118,57.01663,T,71407,133747
2020,Mississippi,10/30/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,1383,lv,.0114679,.0082768,60,56.67118,57.02059,T,71325,133585
2020,Mississippi,10/30/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,1359,lv,.0113613,.0081011,59,55.65749,56.01055,T,71267,133468
2020,Mississippi,10/30/2020,Donald Trump,9/17/2020,10/15/2020,SurveyMonkey,1290,lv,.0210083,.0147971,59,55.65749,56.01228,T,71206,133341
2020,Mississippi,10/30/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,1182,lv,0,0,60,56.67118,57.02048,T,71132,133191
2020,Mississippi,10/30/2020,Donald Trump,9/15/2020,10/13/2020,SurveyMonkey,1118,lv,.0185699,.0127567,59,55.65749,56.00233,T,71038,132984
2020,Mississippi,10/30/2020,Donald Trump,9/14/2020,10/12/2020,SurveyMonkey,1063,lv,.008925,.0060535,58,54.64559,54.99168,T,70948,132779
2020,Mississippi,10/30/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,425,lv,.2924502,0,62.88,59.60068,60.65059,"",70472,131326
2020,Mississippi,10/30/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,733,lv,.3782711,0,59.3,55.96141,56.74459,"",70421,131224
2020,Mississippi,10/30/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,607,lv,.3994545,.0694704,61,57.68666,57.96858,"",70371,131122
2020,Mississippi,10/30/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,782,lv,.0976348,.0543359,54.86,51.4797,51.74241,T,70320,131015
2020,Mississippi,10/30/2020,Donald Trump,8/28/2020,8/30/2020,The Tyson Group,600,lv,.8027959,.3001758,50,51.07766,51.29906,"",69580,129664
2020,Mississippi,10/30/2020,Donald Trump,7/30/2020,8/9/2020,Garin-Hart-Yang Research Group,600,lv,.7116085,0,53,54.39478,54.99578,"",68045,127435
2020,Mississippi,10/30/2020,Donald Trump,6/2/2020,6/4/2020,Chism Strategies,568,lv,.6438444,0,50.4,51.80255,52.62883,"",66825,124703
2020,Mississippi,10/30/2020,Donald Trump,4/8/2020,4/9/2020,Chism Strategies,508,lv,.6855171,0,48.7,50.10286,50.02172,"",65810,121681
2020,Mississippi,10/30/2020,Donald Trump,2/26/2020,2/28/2020,Mason-Dixon Polling & Strategy,625,rv,.9947295,0,56,56.65001,56.06921,"",64719,119686
2020,Minnesota,10/30/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,5498,lv,.5817772,.211634,42,39.97686,40.33262,T,72269,135609
2020,Minnesota,10/30/2020,Donald Trump,10/23/2020,10/27/2020,SurveyUSA,649,lv,1.263476,1.263476,42,42.5705,42.59312,"",72171,135365
2020,Minnesota,10/30/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,5252,lv,.020661,.0065695,43,40.96788,41.34753,T,72115,135242
2020,Minnesota,10/30/2020,Donald Trump,10/24/2020,10/26/2020,Gravis Marketing,657,lv,.7993853,.7993853,39,39.45913,39.4476,"",72056,135087
2020,Minnesota,10/30/2020,Donald Trump,9/27/2020,10/25/2020,SurveyMonkey,5004,lv,.0731273,.0113383,42,39.97686,40.45654,T,72005,135008
2020,Minnesota,10/30/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,4988,lv,0,0,42,39.97686,40.47616,T,71920,134834
2020,Minnesota,10/30/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,5002,lv,.057681,.0069293,42,39.97686,40.49043,T,71853,134699
2020,Minnesota,10/30/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,4972,lv,0,0,42,39.97686,40.51517,T,71792,134568
2020,Minnesota,10/30/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,4816,lv,.0455332,.0025251,42,39.97686,40.51797,T,71709,134369
2020,Minnesota,10/30/2020,Donald Trump,10/16/2020,10/20/2020,SurveyUSA,625,lv,1.169486,.5247805,42,42.5705,42.95204,"",71632,134224
2020,Minnesota,10/30/2020,Donald Trump,10/11/2020,10/20/2020,Morning Consult,864,lv,.7873169,.2792298,42,41.5534,41.99844,T,71642,134214
2020,Minnesota,10/30/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,4750,lv,.0457367,.0022544,42,39.97686,40.51968,T,71596,134144
2020,Minnesota,10/30/2020,Donald Trump,10/17/2020,10/20/2020,Civiqs,840,lv,.8907058,.4426152,43,42.54194,42.88619,"",71539,133999
2020,Minnesota,10/30/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,4696,lv,.0465702,.0019738,43,40.96788,41.51186,T,71494,133932
2020,Minnesota,10/30/2020,Donald Trump,10/12/2020,10/15/2020,Change Research,1021,lv,.8396014,.2412279,44,43.49962,43.96129,"",71455,133835
2020,Minnesota,10/30/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,4544,lv,.0467036,.0016083,42,39.97686,40.5155,T,71409,133749
2020,Minnesota,10/30/2020,Donald Trump,9/19/2020,10/17/2020,SurveyMonkey,4503,lv,.0936089,.0024364,42,39.97686,40.51317,T,71327,133587
2020,Minnesota,10/30/2020,Donald Trump,9/18/2020,10/16/2020,SurveyMonkey,4440,lv,.0484194,.0008454,42,39.97686,40.50864,T,71269,133470
2020,Minnesota,10/30/2020,Donald Trump,9/17/2020,10/15/2020,SurveyMonkey,4198,lv,.048639,.0004025,43,40.96788,41.49576,T,71208,133343
2020,Minnesota,10/30/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,3868,lv,0,0,42,39.97686,40.49451,T,71134,133193
2020,Minnesota,10/30/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,3675,lv,.050237,0,42,39.97686,40.48591,T,71040,132986
2020,Minnesota,10/30/2020,Donald Trump,10/10/2020,10/13/2020,David Binder Research,200,lv,.3355042,.0720708,41,42.90966,43.42181,"",71003,132877
2020,Minnesota,10/30/2020,Donald Trump,9/14/2020,10/12/2020,SurveyMonkey,3525,lv,.0966995,0,43,40.96788,41.4714,T,70947,132778
2020,Minnesota,10/30/2020,Donald Trump,10/2/2020,10/11/2020,Morning Consult,898,lv,.7755255,.0813307,44,43.55005,44.18267,T,70757,132366
2020,Minnesota,10/30/2020,Donald Trump,10/1/2020,10/6/2020,SurveyUSA,929,lv,1.725578,.111609,40,40.56532,41.17087,"",70660,132132
2020,Minnesota,10/30/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,860,lv,.5146017,0,41.77,39.74907,41.25895,"",70474,131328
2020,Minnesota,10/30/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,2288,lv,.60759,0,46.65,44.59409,45.75499,"",70423,131226
2020,Minnesota,10/30/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1939,lv,.6020836,0,43,40.96788,41.2866,"",70373,131124
2020,Minnesota,10/30/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,2808,lv,.5088608,0,43.48,41.44395,41.71772,T,70322,131017
2020,Minnesota,10/30/2020,Donald Trump,9/21/2020,9/23/2020,Mason-Dixon Polling & Strategy,800,lv,1.336457,0,42,41.54486,41.95157,"",69988,130342
2020,Minnesota,10/30/2020,Donald Trump,9/20/2020,9/24/2020,Suffolk University,500,lv,1.00103,0,40.2,40.54168,40.91521,"",69978,130319
2020,Minnesota,10/30/2020,Donald Trump,9/12/2020,9/17/2020,Redfield & Wilton Strategies,718,lv,.733246,0,42,42.78056,43.02689,"",69567,129610
2020,Minnesota,10/30/2020,Donald Trump,9/8/2020,9/13/2020,ABC News/The Washington Post,615,lv,1.343457,0,41,41.066,41.26225,"",69474,129399
2020,Minnesota,10/30/2020,Donald Trump,9/4/2020,9/13/2020,Morning Consult,643,lv,.6478742,0,44,43.55005,43.75803,T,69449,129345
2020,Minnesota,10/30/2020,Donald Trump,5/27/2020,6/5/2020,Morning Consult,600,lv,.6201112,0,45,44.54872,45.7628,T,69448,129344
2020,Minnesota,10/30/2020,Donald Trump,5/7/2020,5/16/2020,Morning Consult,600,lv,.6486313,0,38,37.56293,38.05253,T,69447,129343
2020,Minnesota,10/30/2020,Donald Trump,9/9/2020,9/11/2020,YouGov,1087,lv,1.333139,0,41,41.08603,41.2909,"",69424,129304
2020,Minnesota,10/30/2020,Donald Trump,9/8/2020,9/10/2020,Siena College/The New York Times Upshot,814,lv,1.691546,0,41,41.58886,41.78407,"",69416,129275
2020,Minnesota,10/30/2020,Donald Trump,9/4/2020,9/7/2020,SurveyUSA,553,lv,1.122374,0,40.1,40.66561,40.83104,"",68565,128382
2020,Minnesota,10/30/2020,Donald Trump,8/29/2020,9/7/2020,Morning Consult,649,lv,.3862079,0,44,43.55005,43.73135,T,68547,128324
2020,Minnesota,10/30/2020,Donald Trump,9/3/2020,9/4/2020,Public Policy Polling,877,v,1.197809,0,44,44.22972,44.39787,"",68481,128200
2020,Minnesota,10/30/2020,Donald Trump,5/26/2020,5/28/2020,Harper Polling,510,lv,.7136007,0,42,40.59747,41.59698,"",68473,128189
2020,Minnesota,10/30/2020,Donald Trump,8/30/2020,9/1/2020,Harper Polling,501,lv,.7058587,0,45,43.58171,43.7477,"",68460,128148
2020,Minnesota,10/30/2020,Donald Trump,8/21/2020,8/30/2020,Morning Consult,647,lv,.6273971,0,43,42.55161,42.74966,T,68293,127914
2020,Minnesota,10/30/2020,Donald Trump,8/7/2020,8/16/2020,Morning Consult,615,lv,.7525449,0,42,41.5534,41.98606,T,68282,127903
2020,Minnesota,10/30/2020,Donald Trump,8/15/2020,8/18/2020,Trafalgar Group,1141,lv,.8998843,0,46.5,45.59441,46.00691,"",68130,127613
2020,Minnesota,10/30/2020,Donald Trump,8/8/2020,8/10/2020,Emerson College,733,lv,1.292228,0,49,47.28345,47.88985,"",67998,127325
2020,Minnesota,10/30/2020,Donald Trump,7/30/2020,7/31/2020,David Binder Research,200,lv,.3355042,0,36,37.85666,38.62264,"",67944,127217
2020,Minnesota,10/30/2020,Donald Trump,7/22/2020,7/23/2020,Public Policy Polling,1218,v,1.066215,0,42,42.98948,44.00681,"",67851,127015
2020,Minnesota,10/30/2020,Donald Trump,5/17/2020,5/26/2020,Morning Consult,647,lv,.5235155,0,42,41.5534,42.37716,T,67798,126884
2020,Minnesota,10/30/2020,Donald Trump,7/17/2020,7/26/2020,Morning Consult,662,lv,.7821972,0,44,43.55005,44.61554,T,67690,126754
2020,Minnesota,10/30/2020,Donald Trump,7/23/2020,7/25/2020,Trafalgar Group,1129,lv,.8966046,0,44.2,43.29985,44.27603,"",67680,126734
2020,Minnesota,10/30/2020,Donald Trump,7/18/2020,7/20/2020,Fox News/Beacon Research/Shaw & Co. Research,776,rv,1.261468,0,38,39.96483,41.07391,"",67646,126562
2020,Minnesota,10/30/2020,Donald Trump,6/19/2020,6/19/2020,Gravis Marketing,600,rv,.7028743,0,42,43.71199,45.27436,"",66859,124786
2020,Minnesota,10/30/2020,Donald Trump,5/18/2020,5/20/2020,Mason-Dixon Polling & Strategy,800,rv,1.20518,0,44,44.79196,45.51954,"",66517,123957
2020,Michigan,10/30/2020,Donald Trump,10/27/2020,10/29/2020,RMG Research,800,lv,.8138771,.7623113,44,43.935,43.96604,"",72335,135717
2020,Michigan,10/30/2020,Donald Trump,10/29/2020,10/30/2020,Public Policy Polling,745,v,.7781155,.7781155,44,43.27938,43.33367,"",72333,135712
2020,Michigan,10/30/2020,Donald Trump,10/21/2020,10/28/2020,Kiaer Research,669,lv,.7100698,.5301148,40.6,41.78508,41.86515,"",72311,135661
2020,Michigan,10/30/2020,Donald Trump,10/23/2020,10/26/2020,Swayable,394,lv,.4277377,.3599859,39.6,39.8636,39.92423,"",72302,135642
2020,Michigan,10/30/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,7541,lv,.5861444,.2094669,45,41.99824,42.34748,T,72270,135610
2020,Michigan,10/30/2020,Donald Trump,10/17/2020,10/20/2020,Citizen Data,1000,lv,.8386342,.3869919,41.36,41.7627,42.08281,"",72182,135392
2020,Michigan,10/30/2020,Donald Trump,10/25/2020,10/27/2020,Mitchell Research & Communications,759,lv,.6385518,.5548045,42,42.39432,42.42194,"",72170,135363
2020,Michigan,10/30/2020,Donald Trump,10/23/2020,10/26/2020,Siena College/The New York Times Upshot,856,lv,1.77031,1.489901,41,42.01441,42.03067,"",72152,135298
2020,Michigan,10/30/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,7272,lv,.0210708,.0067477,44,41.00904,41.38099,T,72116,135243
2020,Michigan,10/30/2020,Donald Trump,10/20/2020,10/25/2020,ABC News/The Washington Post,789,lv,1.701043,1.162168,44,43.49936,43.62862,"",72074,135122
2020,Michigan,10/30/2020,Donald Trump,10/23/2020,10/25/2020,Glengariff Group,600,lv,.7396094,.5990283,41.6,42.25256,42.27589,"",72065,135106
2020,Michigan,10/30/2020,Donald Trump,10/20/2020,10/26/2020,Ipsos,652,lv,.7632972,.5136262,43,43.14208,43.23629,"",72058,135091
2020,Michigan,10/30/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,7094,lv,.0543523,.0102942,45,41.99824,42.48276,T,72006,135009
2020,Michigan,10/30/2020,Donald Trump,10/13/2020,10/21/2020,YouGov,681,lv,.8834667,.3288483,42,41.52028,41.93344,"",71946,134865
2020,Michigan,10/30/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,6965,lv,.0557858,.0095601,45,41.99824,42.50407,T,71921,134835
2020,Michigan,10/30/2020,Donald Trump,10/24/2020,10/24/2020,Gravis Marketing,679,lv,.8133773,.6587749,42,42.05209,42.09756,"",71890,134748
2020,Michigan,10/30/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,6891,lv,.0306777,.0046525,44,41.00904,41.52876,T,71854,134700
2020,Michigan,10/30/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,6767,lv,0,0,44,41.00904,41.56295,T,71793,134569
2020,Michigan,10/30/2020,Donald Trump,10/3/2020,10/6/2020,National Research Inc.,800,lv,.978974,.1328371,42,40.97466,41.57637,"",71761,134453
2020,Michigan,10/30/2020,Donald Trump,8/30/2020,9/2/2020,National Research Inc.,800,lv,.978974,0,44,42.96665,43.14824,"",71756,134448
2020,Michigan,10/30/2020,Donald Trump,10/11/2020,10/18/2020,Zia Poll,2851,lv,.8836212,.295782,49,46.432,46.83666,"",71744,134420
2020,Michigan,10/30/2020,Donald Trump,10/15/2020,10/19/2020,EPIC-MRA,600,lv,.9299256,.3642061,39,40.06635,40.43706,"",71738,134403
2020,Michigan,10/30/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,6607,lv,.0500741,.0041993,44,41.00904,41.56774,T,71710,134370
2020,Michigan,10/30/2020,Donald Trump,10/21/2020,10/22/2020,Public Policy Polling,804,v,.7171279,.3927206,43,42.28193,42.55709,"",71679,134286
2020,Michigan,10/30/2020,Donald Trump,10/15/2020,10/18/2020,Trafalgar Group,1034,lv,.431116,.1680948,46.7,43.63724,43.96744,"",71649,134225
2020,Michigan,10/30/2020,Donald Trump,10/11/2020,10/20/2020,Morning Consult,1717,lv,.9972534,.3374852,44,43.4583,43.87958,T,71641,134213
2020,Michigan,10/30/2020,Donald Trump,10/17/2020,10/20/2020,Fox News/Beacon Research/Shaw & Co. Research,1032,lv,1.756814,.8106904,40,40.52764,40.84082,"",71625,134183
2020,Michigan,10/30/2020,Donald Trump,10/15/2020,10/18/2020,Data for Progress,830,lv,.7897917,.3144135,45,45.32687,45.72898,"",71623,134174
2020,Michigan,10/30/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,6519,lv,.0499528,.0040466,45,41.99824,42.56296,T,71597,134145
2020,Michigan,10/30/2020,Donald Trump,10/16/2020,10/19/2020,Change Research,718,lv,.7009788,.2964629,44,42.80825,43.1507,"",71521,133959
2020,Michigan,10/30/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,6222,lv,.0490398,.0037734,45,41.99824,42.5645,T,71495,133933
2020,Michigan,10/30/2020,Donald Trump,10/14/2020,10/20/2020,Ipsos,686,lv,.7125779,.2675312,44,44.14255,44.5206,"",71462,133844
2020,Michigan,10/30/2020,Donald Trump,9/20/2020,10/18/2020,SurveyMonkey,6026,lv,.0954085,.0067885,45,41.99824,42.56492,T,71410,133750
2020,Michigan,10/30/2020,Donald Trump,10/18/2020,10/18/2020,Mitchell Research & Communications,900,lv,.6487222,.2675384,41,41.39262,41.77433,"",71367,133642
2020,Michigan,10/30/2020,Donald Trump,9/19/2020,10/17/2020,SurveyMonkey,5930,lv,.0503137,.0032174,44,41.00904,41.57355,T,71328,133588
2020,Michigan,10/30/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,5794,lv,0,0,44,41.00904,41.57196,T,71270,133471
2020,Michigan,10/30/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,5448,lv,.0549341,.0027872,45,41.99824,42.56109,T,71209,133344
2020,Michigan,10/30/2020,Donald Trump,10/12/2020,10/15/2020,Harris Insights & Analytics,1289,lv,1.058184,.3206927,43,42.84185,43.28915,"",71178,133260
2020,Michigan,10/30/2020,Donald Trump,10/11/2020,10/14/2020,Trafalgar Group,1025,lv,.5914761,.1551001,46.5,44.00647,44.42767,"",71170,133245
2020,Michigan,10/30/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,5093,lv,.0555141,.0024455,45,41.99824,42.55526,T,71135,133194
2020,Michigan,10/30/2020,Donald Trump,10/8/2020,10/11/2020,Civiqs,543,lv,.5716264,.1339743,43,42.99694,43.54997,"",71103,133106
2020,Michigan,10/30/2020,Donald Trump,10/8/2020,10/13/2020,RMG Research,800,lv,.7438108,.1696505,42,41.93547,42.47894,"",71089,133064
2020,Michigan,10/30/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,4848,lv,.0585269,.0021447,46,42.98898,43.5415,T,71041,132987
2020,Michigan,10/30/2020,Donald Trump,10/8/2020,10/12/2020,EPIC-MRA,600,lv,.9299256,.2116835,39,40.06635,40.59054,"",70979,132815
2020,Michigan,10/30/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,4656,lv,.0605008,.0015896,46,42.98898,43.53605,T,70946,132777
2020,Michigan,10/30/2020,Donald Trump,10/7/2020,10/13/2020,Ipsos,620,lv,.6739544,.1287235,43.5,43.64232,44.19693,"",70785,132430
2020,Michigan,10/30/2020,Donald Trump,10/2/2020,10/11/2020,Morning Consult,1710,lv,.9434106,.1401937,44,43.4583,44.08297,T,70756,132365
2020,Michigan,10/30/2020,Donald Trump,10/6/2020,10/11/2020,Siena College/The New York Times Upshot,614,lv,1.296329,.2543486,40,41.00964,41.60061,"",70737,132334
2020,Michigan,10/30/2020,Donald Trump,10/6/2020,10/9/2020,YouGov,1190,lv,1.306909,.2283274,46,45.51406,46.14968,"",70724,132308
2020,Michigan,10/30/2020,Donald Trump,9/30/2020,10/8/2020,Baldwin Wallace University,1134,lv,.7899531,.1169333,43.2,43.26638,43.82565,"",70719,132288
2020,Michigan,10/30/2020,Donald Trump,10/4/2020,10/6/2020,Redfield & Wilton Strategies,700,lv,.6735664,.0858093,42,44.08908,44.69321,"",70710,132264
2020,Michigan,10/30/2020,Donald Trump,10/6/2020,10/7/2020,Emerson College,716,lv,1.269049,.2035061,43.4,42.478,43.08059,"",70692,132225
2020,Michigan,10/30/2020,Donald Trump,9/29/2020,10/6/2020,Ipsos,709,lv,.8782826,.0603568,43,43.14208,43.75304,"",70615,132031
2020,Michigan,10/30/2020,Donald Trump,10/2/2020,10/4/2020,Change Research,676,lv,.6725634,.0713681,43,41.81261,42.41996,"",70606,132011
2020,Michigan,10/30/2020,Donald Trump,9/30/2020,10/3/2020,Glengariff Group,600,lv,.7396094,.0729874,39.2,39.84497,40.45894,"",70589,131975
2020,Michigan,10/30/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,1238,lv,.5591819,0,45.85,42.84027,44.51005,"",70475,131329
2020,Michigan,10/30/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,3083,lv,.6339576,0,48.26,45.2337,46.46002,"",70424,131227
2020,Michigan,10/30/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,2962,lv,.6316423,0,48,44.97506,45.34478,"",70374,131125
2020,Michigan,10/30/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,3297,lv,.5465093,0,44.43,41.43421,41.7585,T,70323,131018
2020,Michigan,10/30/2020,Donald Trump,9/30/2020,10/1/2020,Public Policy Polling,746,v,.830762,.0706604,44,43.27938,43.95077,"",70129,130657
2020,Michigan,10/30/2020,Donald Trump,9/23/2020,9/26/2020,Redfield & Wilton Strategies,785,lv,.638152,0,42,44.08908,44.57433,"",70127,130654
2020,Michigan,10/30/2020,Donald Trump,9/17/2020,9/23/2020,ALG Research,800,lv,.6341712,0,44,44.80191,45.20242,"",70077,130549
2020,Michigan,10/30/2020,Donald Trump,9/26/2020,9/28/2020,Trafalgar Group,1042,lv,.464306,0,47.1,44.03433,44.52157,"",70057,130509
2020,Michigan,10/30/2020,Donald Trump,9/19/2020,9/23/2020,Marist College,799,lv,1.609905,0,44,43.64102,44.06125,"",69995,130356
2020,Michigan,10/30/2020,Donald Trump,9/17/2020,9/19/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,45,46.01994,46.35485,"",69983,130328
2020,Michigan,10/30/2020,Donald Trump,9/20/2020,9/22/2020,Trafalgar Group,1015,lv,.6246818,0,46.7,44.20528,44.57107,"",69945,130255
2020,Michigan,10/30/2020,Donald Trump,9/14/2020,9/19/2020,Data for Progress,455,lv,.588424,0,43,43.32491,43.67004,"",69940,130234
2020,Michigan,10/30/2020,Donald Trump,9/10/2020,9/21/2020,YouGov,641,lv,.9714178,0,45,44.51524,44.85365,"",69714,130003
2020,Michigan,10/30/2020,Donald Trump,9/8/2020,9/22/2020,Baldwin Wallace University,1001,lv,.7592872,0,41.9,41.96606,42.19144,"",69701,129961
2020,Michigan,10/30/2020,Donald Trump,9/18/2020,9/20/2020,Change Research,568,lv,.5725226,0,43,41.81261,42.17849,"",69683,129905
2020,Michigan,10/30/2020,Donald Trump,9/11/2020,9/16/2020,Ipsos,637,lv,.896937,0,44,44.14255,44.4023,"",69661,129866
2020,Michigan,10/30/2020,Donald Trump,9/14/2020,9/19/2020,Marketing Resource Group (MRG),600,lv,.7538216,0,41,41.70495,41.99268,"",69648,129847
2020,Michigan,10/30/2020,Donald Trump,9/12/2020,9/14/2020,Redfield & Wilton Strategies,930,lv,.665503,0,39,41.06144,41.29482,"",69544,129562
2020,Michigan,10/30/2020,Donald Trump,9/11/2020,9/15/2020,Civiqs,517,rv,.5219406,0,42,43.24088,43.50782,"",69535,129544
2020,Michigan,10/30/2020,Donald Trump,9/10/2020,9/15/2020,EPIC-MRA,600,lv,1.046879,0,40,41.07198,41.31456,"",69529,129530
2020,Michigan,10/30/2020,Donald Trump,9/2/2020,9/3/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,44.29,43.4429,43.65583,"",68586,128421
2020,Michigan,10/30/2020,Donald Trump,8/28/2020,9/8/2020,Benenson Strategy Group/GS Strategy Group,1600,lv,2.26868,0,43,42.88979,43.09167,"",68582,128409
2020,Michigan,10/30/2020,Donald Trump,8/29/2020,9/7/2020,Morning Consult,1455,lv,.9765528,0,42,41.46236,41.67676,T,68546,128323
2020,Michigan,10/30/2020,Donald Trump,9/4/2020,9/6/2020,Change Research,876,lv,.7416388,0,43,41.81261,42.00459,"",68535,128310
2020,Michigan,10/30/2020,Donald Trump,9/1/2020,9/3/2020,Glengariff Group,600,lv,.7396094,0,42.3,42.9544,43.15188,"",68527,128293
2020,Michigan,10/30/2020,Donald Trump,8/30/2020,9/3/2020,Redfield & Wilton Strategies,967,lv,.7339612,0,40,42.07177,42.24819,"",68522,128287
2020,Michigan,10/30/2020,Donald Trump,8/11/2020,8/15/2020,Hodas & Associates,600,lv,.7015365,0,40.93,40.59298,41.07128,"",68483,128204
2020,Michigan,10/30/2020,Donald Trump,8/28/2020,8/29/2020,Public Policy Polling,897,v,.9295807,0,44,43.27938,43.52217,"",68306,127930
2020,Michigan,10/30/2020,Donald Trump,8/21/2020,8/30/2020,Morning Consult,1424,lv,.8577084,0,42,41.46236,41.69558,T,68289,127910
2020,Michigan,10/30/2020,Donald Trump,8/7/2020,8/16/2020,Morning Consult,1212,lv,1.021107,0,44,43.4583,43.9835,T,68279,127900
2020,Michigan,10/30/2020,Donald Trump,8/14/2020,8/23/2020,Trafalgar Group,1048,lv,.8732164,0,46.6,44.10587,44.46418,"",68238,127826
2020,Michigan,10/30/2020,Donald Trump,8/21/2020,8/23/2020,Change Research,809,lv,.7674371,0,44,42.80825,43.13272,"",68206,127743
2020,Michigan,10/30/2020,Donald Trump,8/16/2020,8/18/2020,Redfield & Wilton Strategies,812,lv,.7731296,0,38,40.05,40.47458,"",68155,127656
2020,Michigan,10/30/2020,Donald Trump,8/13/2020,8/17/2020,Civiqs,631,rv,.5744963,0,46,47.25472,47.73196,"",68146,127643
