cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,10/30/20,GA-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,7,Challenger experience,0,Griggs has never held elected office.,DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,6,Incumbent's voting record in Congress,.178899,Carter has voted with Republicans 81% of the time in roll-call votes in recent sessions of Congress.,DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,5,Fundraising,-13.82633,"As of Oct. 14, Carter had raised $1,037,000 in individual contributions (96% of all such contributions to the major-party candidates); Griggs had raised $42,000 (4%).",DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,4,Generic ballot,2.736532,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,3,Incumbent's margin in last election,-3.506954,Carter won by 15.5 percentage points in 2018.,DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,2,District partisanship,-4.526023,"GA-1 is 21.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Georgia has been considerably more Republican in state legislative elections than in presidential elections.",DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,11,Total,-25.97579,"",DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-1,1,Incumbency,-7.031912,"Carter has been elected to 3 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. GA-1 has nationally representative demographics, so incumbency won't help Carter as much there.",DR,Joyce Marie Griggs,Buddy Carter,Griggs,Carter,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,7,Challenger experience,0,Barrett has never held elected office.,DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,6,Incumbent's voting record in Congress,.3975382,Loudermilk has voted with Republicans 83% of the time in roll-call votes in recent sessions of Congress.,DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,5,Fundraising,-7.455825,"As of Oct. 14, Barrett had raised $368,000 in individual contributions (61% of all such contributions to the major-party candidates); Loudermilk had raised $231,000 (39%).",DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,4,Generic ballot,2.524452,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,3,Incumbent's margin in last election,-4.395559,Loudermilk won by 23.6 percentage points in 2018.,DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,2,District partisanship,-7.0138,"GA-11 is 35.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Georgia has been considerably more Republican in state legislative elections than in presidential elections.",DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,11,Total,-22.45024,"",DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-11,1,Incumbency,-6.507051,"Loudermilk has been elected to 3 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. GA-11 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Dana Barrett,Barry Loudermilk,Barrett,Loudermilk,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,7,Challenger experience,0,Johnson-Green has never held elected office.,DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,6,Incumbent's voting record in Congress,.5812959,Hice has voted with Republicans 84% of the time in roll-call votes in recent sessions of Congress.,DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,5,Fundraising,-15.9005,"As of Oct. 14, Hice had raised $374,000 in individual contributions (97% of all such contributions to the major-party candidates); Johnson-Green had raised $12,000 (3%).",DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,4,Generic ballot,3.126841,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,3,Incumbent's margin in last election,-5.848344,Hice won by 25.8 percentage points in 2018.,DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,2,District partisanship,-7.968506,"GA-10 is 32.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Georgia has been considerably more Republican in state legislative elections than in presidential elections.",DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,11,Total,-34.14022,"",DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,GA-10,1,Incumbency,-8.131006,"Hice has been elected to 3 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. GA-10 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Tabitha Johnson-Green,Jody Hice,Johnson-Green,Hice,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,7,Challenger experience,0,Olson has never held elected office.,DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,6,Incumbent's voting record in Congress,-1.555553,"Soto has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,5,Fundraising,.2731903,"As of Oct. 14, Olson had raised $341,000 in individual contributions (55% of all such contributions to the major-party candidates); Soto had raised $277,000 (45%).",DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,4,Generic ballot,2.946238,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,3,Incumbent's margin in last election,1.146462,Soto won by 16.0 percentage points in 2018.,DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,2,District partisanship,1.630148,"FL-9 is 7.4 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,11,Total,12.00033,"",DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-9,1,Incumbency,7.559849,"Soto has been elected to 2 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-9 has nationally representative demographics, so incumbency won't help Soto as much there.",DR,Darren Soto,William P. Olson,Soto,Olson,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,7,Challenger experience,0,Kennedy has never held elected office.,DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,6,Incumbent's voting record in Congress,.1194187,Posey has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,5,Fundraising,-13.72266,"As of Oct. 14, Posey had raised $561,000 in individual contributions (91% of all such contributions to the major-party candidates); Kennedy had raised $56,000 (9%).",DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,4,Generic ballot,2.821973,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,3,Incumbent's margin in last election,-4.492506,Posey won by 21.0 percentage points in 2018.,DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,2,District partisanship,-5.174226,"FL-8 is 23.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,11,Total,-27.54996,"",DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-8,1,Incumbency,-7.101952,"Posey has been elected to 6 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-8 has nationally representative demographics, so incumbency won't help Posey as much there.",DR,Jim Kennedy,Bill Posey,Kennedy,Posey,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,7,Challenger experience,0,Valentin has never held elected office.,DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,6,Incumbent's voting record in Congress,-.7130167,"Murphy has voted with Democrats 85% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,5,Fundraising,2.92721,"As of Oct. 14, Murphy had raised $1,165,000 in individual contributions (67% of all such contributions to the major-party candidates); Valentin had raised $564,000 (33%).",DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,4,Generic ballot,3.185163,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,3,Incumbent's margin in last election,1.129238,Murphy won by 15.4 percentage points in 2018.,DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,2,District partisanship,-.1070763,"FL-7 is 0.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,11,Total,14.45704,"",DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-7,1,Incumbency,8.035517,"Murphy has been elected to 2 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-7 has nationally representative demographics, so incumbency won't help Murphy as much there.",DR,Stephanie Murphy,Leo Valentin,Murphy,Valentin,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,7,Challenger experience,0,Curtis has never held elected office.,DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,6,Incumbent's voting record in Congress,-.9995928,Waltz has voted with Republicans 68% of the time in roll-call votes in recent sessions of Congress.,DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,5,Fundraising,-14.58685,"As of Oct. 14, Waltz had raised $1,829,000 in individual contributions (99% of all such contributions to the major-party candidates); Curtis had raised $14,000 (1%).",DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,4,Generic ballot,2.822307,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,3,Incumbent's margin in last election,-3.732962,Waltz won by 12.6 percentage points in 2018 in an open-seat race.,DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,2,District partisanship,-3.969225,"FL-6 is 18.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,11,Total,-27.55632,"",DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-6,1,Incumbency,-7.090003,"Waltz has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-6 has nationally representative demographics, so incumbency won't help Waltz as much there.",DR,Clint Curtis,Michael Waltz,Curtis,Waltz,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,7,Challenger experience,0,Adler has never held elected office.,DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,6,Incumbent's voting record in Congress,-1.783838,"Lawson has voted with Democrats 91% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,5,Fundraising,6.998911,"As of Oct. 14, Lawson had raised $267,000 in individual contributions (86% of all such contributions to the major-party candidates); Adler had raised $43,000 (14%).",DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,4,Generic ballot,4.349206,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,3,Incumbent's margin in last election,5.787371,Lawson won by 33.6 percentage points in 2018.,DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,2,District partisanship,6.972554,"FL-5 is 21.0 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,11,Total,33.82675,"",DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-5,1,Incumbency,11.50254,"Lawson has been elected to 2 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-5 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Al Lawson,Gary Adler,Lawson,Adler,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,7,Challenger experience,0,Deegan has never held elected office.,DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,6,Incumbent's voting record in Congress,-.3627945,Rutherford has voted with Republicans 75% of the time in roll-call votes in recent sessions of Congress.,DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,5,Fundraising,-7.217974,"As of Oct. 14, Deegan had raised $964,000 in individual contributions (69% of all such contributions to the major-party candidates); Rutherford had raised $425,000 (31%).",DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,4,Generic ballot,2.71278,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,3,Incumbent's margin in last election,-6.235355,Rutherford won by 32.8 percentage points in 2018.,DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,2,District partisanship,-7.460144,"FL-4 is 35.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,11,Total,-25.55517,"",DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-4,1,Incumbency,-6.991684,"Rutherford has been elected to 2 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Donna Deegan,John Rutherford,Deegan,Rutherford,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Adam Christensen,Kat Cammack,Christensen,Cammack,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-3,7,Candidate experience,0,Neither Christensen nor Cammack has held elected office before.,DR,Adam Christensen,Kat Cammack,Christensen,Cammack,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-3,5,Fundraising,-5.703137,"As of Oct. 14, Cammack had raised $692,000 in individual contributions (81% of all such contributions to the major-party candidates); Christensen had raised $166,000 (19%).",DR,Adam Christensen,Kat Cammack,Christensen,Cammack,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-3,4,Generic ballot,6.617145,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Adam Christensen,Kat Cammack,Christensen,Cammack,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-3,2,District partisanship,-18.39352,"FL-3 is 20.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Adam Christensen,Kat Cammack,Christensen,Cammack,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-3,11,Total,-17.47951,"",DR,Adam Christensen,Kat Cammack,Christensen,Cammack,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,8,Scandals,-2.052701,Shalala is involved in a scandal that developed since the last election for this seat.,DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,7,Challenger experience,0,Salazar has never held elected office.,DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,6,Incumbent's voting record in Congress,-.9199674,"Shalala has voted with Democrats 97% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,5,Fundraising,.3928828,"As of Oct. 14, Salazar had raised $2,738,000 in individual contributions (50% of all such contributions to the major-party candidates); Shalala had raised $2,684,000 (50%).",DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,4,Generic ballot,1.475866,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,3,Incumbent's margin in last election,.0917482,Shalala won by 6.0 percentage points in 2018 in an open-seat race.,DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,2,District partisanship,1.110814,"FL-27 is 10.0 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,11,Total,4.177296,"",DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-27,1,Incumbency,4.078653,"Shalala has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-27 has highly distinctive demographics, so incumbency will help Shalala a lot there.",DR,Donna E. Shalala,Maria Elvira Salazar,Shalala,Salazar,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,7,Challenger experience,-2.488842,"Gimenez has held elected office before. (So has Mucarsel-Powell, but this is accounted for in our incumbency calculation.)",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,6,Incumbent's voting record in Congress,-1.985572,"Mucarsel-Powell has voted with Democrats 96% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,5,Fundraising,4.139403,"As of Oct. 14, Mucarsel-Powell had raised $4,670,000 in individual contributions (75% of all such contributions to the major-party candidates); Gimenez had raised $1,568,000 (25%).",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,4,Generic ballot,3.470904,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,3,Incumbent's margin in last election,-.3096495,"Mucarsel-Powell won by 1.7 percentage points in 2018, defeating an incumbent.",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,2,District partisanship,2.454432,"FL-26 is 9.4 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,11,Total,14.59675,"",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-26,1,Incumbency,9.316073,"Mucarsel-Powell has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. FL-26 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Debbie Mucarsel-Powell,Carlos Gimenez,Mucarsel-Powell,Gimenez,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,7,Challenger experience,0,Spicer has never held elected office.,DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,6,Incumbent's voting record in Congress,-2.447437,"Wilson has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,5,Fundraising,4.560333,"As of Oct. 14, Wilson had raised $35,000 in individual contributions (70% of all such contributions to the major-party candidates); Spicer had raised $15,000 (30%).",DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,4,Generic ballot,4.413261,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,3,Incumbent's margin in last election,20.32831,Wilson won unopposed in 2018.,DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,2,District partisanship,24.95777,"FL-24 is 63.7 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Florida has been considerably more Republican in state legislative elections than in presidential elections.",DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
2020,House,10/30/20,FL-24,11,Total,64.8398,"",DR,Frederica Wilson,Lavern Spicer,Wilson,Spicer,17:34:24 30 Oct 2020
